Id,label,x,y,size,showlabel
"Hyderabad","Hyderabad",1585.8265,-1064.9731,6.7370033,false
"Graphics","Graphics",962.44556,-653.0828,6.7369695,false
"Kyoto University","Kyoto University",-984.83215,-659.8312,6.7368803,false
"COVID-19 data","COVID-19 data",-33.541866,487.61218,6.7368727,true
"Ankang","Ankang",1335.6234,-2145.227,6.736861,false
"NFE2","NFE2",3164.7302,2451.0154,6.736681,false
"F","F",-1366.6212,776.451,6.736668,false
"NIR-red","NIR-red",3020.4426,-1976.9321,6.736536,false
"Fully Automatic","Fully Automatic",-821.7471,2537.775,6.736515,false
"Incremental Conductance","Incremental Conductance",-3395.5952,-1459.6855,6.7365036,false
"Lipoprotein","Lipoprotein",1975.6062,1825.309,6.7364955,false
"The International Knee Documentation Committee","The International Knee Documentation Committee",322.90204,2493.3062,6.736444,false
"Gray-Level Co-occurrence","Gray-Level Co-occurrence",-1690.024,1156.4243,6.736053,false
"Bahamas","Bahamas",1172.2512,-494.0202,6.7359705,false
"HH/VV","HH/VV",1856.646,-2003.1821,6.7359586,false
"Normoglycemia","Normoglycemia",853.13806,2221.01,6.735897,false
"OQMD","OQMD",157.13176,385.6405,6.73589,false
"Retina","Retina",-1464.4601,2483.7546,6.735882,false
"Cameroonian","Cameroonian",2225.1812,-184.0381,6.7357836,false
"SHANK1","SHANK1",3083.1628,2365.6838,6.7357674,false
"ResNet101","ResNet101",-1305.5463,2326.1787,6.7357383,false
"Suzuki","Suzuki",-42.551567,-1272.1669,6.7356296,false
"The University of Florida","The University of Florida",189.78287,891.26117,6.7356243,false
"Forward Error Correction","Forward Error Correction",-3199.8213,126.78373,6.7355933,false
"The Environmental Protection Agency","The Environmental Protection Agency",753.7152,177.03244,6.7354193,false
"Sinaloa","Sinaloa",2468.856,-968.80176,6.735388,false
"Honduras","Honduras",2969.109,-360.44016,6.7353506,false
"Multisite","Multisite",862.61505,1503.8092,6.7352853,false
"Kernel Discriminant Analysis","Kernel Discriminant Analysis",-1748.9974,1797.7439,6.7352467,false
"NIfTI","NIfTI",-103.00297,2038.486,6.7350802,false
"k)-labeling","k)-labeling",-1043.1813,-2076.2864,6.73508,false
"A. m. meda","A. m. meda",1525.7703,-1040.5599,6.7350087,false
"ε3","ε3",1562.135,2093.9333,6.734949,false
"Softsearch","Softsearch",979.2079,532.6021,6.7348456,false
"Recursive Feature Elimination","Recursive Feature Elimination",-374.05115,1153.0612,6.7348385,false
"Warfarin","Warfarin",2022.2318,1946.764,6.7348266,false
"Brake","Brake",-607.6432,-1595.4396,6.73477,false
"Cetaceans","Cetaceans",3017.6602,-69.60967,6.734762,false
"Considerations","Considerations",1530.0292,1426.6136,6.734607,false
"The Russian Academy of Sciences","The Russian Academy of Sciences",1727.958,-1932.9159,6.7346063,false
"Edgar","Edgar",1844.8384,-540.9662,6.7345104,false
"Compact Airborne Spectrographic Imager","Compact Airborne Spectrographic Imager",2716.2368,-1231.5883,6.7344813,false
"CMONOC","CMONOC",1626.7883,-2361.346,6.734232,false
"CTSD","CTSD",2376.6382,2578.8394,6.734212,false
"The Direct Torque Control","The Direct Torque Control",-3215.8804,-1423.5134,6.7341957,false
"Kiselev","Kiselev",953.314,-2232.6313,6.734102,false
"National Electrical Manufacturers Association","National Electrical Manufacturers Association",-659.1164,2889.3352,6.7340207,false
"Arousal","Arousal",411.32092,554.7488,6.7340117,false
"Quicksort","Quicksort",-1164.1808,-1848.4847,6.7338996,false
"the Western Desert","the Western Desert",1621.0099,-1652.8701,6.733882,false
"Robbins","Robbins",-30.341686,-1288.6104,6.733842,false
"U-Th)/He","U-Th)/He",2515.974,-1231.4431,6.7338333,false
"ZnSe","ZnSe",3.9548697,-2804.913,6.7338185,false
"An Evolutionary Algorithm","An Evolutionary Algorithm",-2205.7507,-681.1871,6.7338057,true
"TMT-A","TMT-A",498.4246,1925.9882,6.7337074,false
"TNFRSF17","TNFRSF17",2976.0708,2733.3816,6.733679,false
"Cohort 2","Cohort 2",1576.9,2721.3398,6.7336073,false
"150ms","150ms",-1380.1245,1672.3903,6.733361,false
"Coimbra","Coimbra",286.1818,1073.3557,6.733322,false
"Weighted Linear Combination","Weighted Linear Combination",247.22443,-695.3804,6.7331944,false
"Global Optimization","Global Optimization",-1133.1213,-626.365,6.733172,false
"Deep Neural","Deep Neural",-1174.5933,613.8945,6.7331467,true
"Karp","Karp",-1443.339,-2095.8225,6.733114,false
"Transcription","Transcription",3354.2236,2120.0515,6.73306,false
"LUMO","LUMO",2075.9724,56.30084,6.733033,false
"Engraulis","Engraulis",2804.4612,-1424.7998,6.732892,false
"Altman","Altman",507.61514,2307.7449,6.732823,false
"DE-ACO","DE-ACO",-2520.9475,-809.47534,6.732795,false
"SAFER","SAFER",2554.882,-1032.4785,6.732567,false
"CrAg","CrAg",1916.1489,-109.8361,6.7325296,false
"GaussClumps","GaussClumps",579.5815,-3088.9468,6.732444,false
"Continuous Glucose Monitoring","Continuous Glucose Monitoring",704.6685,1956.3325,6.732338,false
"Kostochka","Kostochka",-1286.9299,-2102.0808,6.732098,false
"Geweke","Geweke",4.3280835,-898.24646,6.731984,false
"General Regression Neural Network","General Regression Neural Network",-865.64667,37.557686,6.731957,true
"Institution 1","Institution 1",550.30457,2394.8794,6.731944,false
"Institution 2","Institution 2",541.8368,2385.32,6.731944,false
"Centers for Medicare","Centers for Medicare",998.2664,2869.2986,6.7317677,false
"HPV18","HPV18",2043.662,1955.4432,6.731761,false
"Cryptography","Cryptography",-2445.9995,-117.286964,6.7317476,false
"Patna","Patna",1784.9235,-1218.6298,6.731712,false
"Northwest Iran","Northwest Iran",1005.35297,-1109.3143,6.7316847,false
"British Isles Lupus Assessment Group","British Isles Lupus Assessment Group",1174.0074,2939.2217,6.7316008,false
"YI","YI",1862.0277,204.07591,6.731593,false
"Pelican","Pelican",522.80164,-2708.028,6.731493,false
"CMIP5","CMIP5",2782.8772,-2146.8809,6.7313566,false
"Lipton","Lipton",-1336.512,-2048.3665,6.731309,false
"Frank","Frank",-540.9793,-1435.0946,6.7312956,false
"Britain","Britain",1853.0724,-159.6632,6.7312255,false
"Incremental","Incremental",-1809.1127,617.6575,6.7312236,false
"Chronic Kidney Disease","Chronic Kidney Disease",98.208725,1736.105,6.7311707,false
"Mean Square","Mean Square",-2539.6797,544.72437,6.7311687,false
"Kernel Principal Component Analysis","Kernel Principal Component Analysis",-1757.3763,1010.9192,6.730788,true
"MALDI BioTyper","MALDI BioTyper",2585.0205,853.24506,6.730771,false
"Uhlig","Uhlig",485.99762,-1439.8041,6.7307577,false
"Diverticula","Diverticula",307.68793,2348.7754,6.7307296,false
"Shrub","Shrub",2042.9656,-861.57513,6.730563,false
"Cluster Head Selection","Cluster Head Selection",-2796.1367,429.20218,6.730501,false
"Ford","Ford",-823.896,-1264.9077,6.73046,false
"POFF","POFF",73.98192,-582.60895,6.7303014,false
"LD-IMR","LD-IMR",-486.0878,3300.905,6.730151,false
"FZD8","FZD8",2681.9253,2592.3723,6.730072,false
"UPMC","UPMC",26.460718,2072.2842,6.7300444,false
"the Heihe River Basin","the Heihe River Basin",2090.7654,-2129.6797,6.73003,false
"2015 Institute of Physics and Engineering","2015 Institute of Physics and Engineering",-905.2578,2826.411,6.7299643,false
"LyC","LyC",-2000.7277,-1247.5192,6.7298737,false
"Social Networking Services","Social Networking Services",-876.835,712.6415,6.7298717,false
"Linking","Linking",703.3992,-477.56427,6.729763,false
"The Discrete Cosine Transformation","The Discrete Cosine Transformation",-2759.9565,1397.8486,6.729736,false
"APACHE II","APACHE II",651.7055,2313.148,6.7296705,false
"MAP2","MAP2",2169.6345,1651.1665,6.7296295,false
"Benign","Benign",-1076.9913,1729.7639,6.7295494,false
"SVM-L","SVM-L",-744.60004,816.1316,6.7294464,false
"Virtual Machine Placement","Virtual Machine Placement",-2335.4753,-93.45415,6.7294374,false
"DC (Difference of Convex","DC (Difference of Convex",-2192.0872,-2272.7827,6.7293243,false
"MMOs","MMOs",2391.2942,-2219.5356,6.7292795,false
"Robust H∞","Robust H∞",-2424.034,-2183.8452,6.729195,false
"Accuray","Accuray",-524.7101,2690.284,6.729057,false
"PSInSAR","PSInSAR",1731.9966,-2036.5653,6.7286005,false
"ΔfH","ΔfH",-16.140007,-254.0295,6.7284994,false
"DenseNet169","DenseNet169",-1218.8688,2161.6414,6.7283974,false
"Q8","Q8",918.4394,-810.91974,6.728364,false
"Shiraz University","Shiraz University",-427.84723,-1063.1091,6.7283297,false
"Extremely Randomized Trees","Extremely Randomized Trees",-649.92255,565.14825,6.728317,false
"NQM","NQM",-2577.2666,1564.9996,6.728199,false
"The White House","The White House",129.60196,226.34349,6.7281737,false
"Menger","Menger",-1131.473,-1569.9788,6.728087,false
"Pigs","Pigs",1541.7969,978.42065,6.728057,false
"Linear Predictive Coding","Linear Predictive Coding",-2244.798,827.15393,6.7280483,false
"The Tower of Hanoi","The Tower of Hanoi",-358.53775,-2288.1997,6.727964,false
"the National Osteoporosis Guideline Group","the National Osteoporosis Guideline Group",1114.9686,2953.1296,6.727962,false
"Action Research Arm Test","Action Research Arm Test",784.0454,1512.1654,6.7279224,false
"the Three Gorges Project","the Three Gorges Project",1730.8116,-2579.7363,6.7278733,false
"Pregnancy","Pregnancy",1132.0858,1935.7599,6.727757,false
"n=76","n=76",1268.8279,2522.5444,6.7277384,false
"BtB","BtB",-1559.6748,-710.9198,6.7277255,false
"Energy Saving","Energy Saving",-2883.865,343.41595,6.7277155,false
"Genre","Genre",-1198.8151,501.81702,6.727626,false
"Gated Recurrent Unit","Gated Recurrent Unit",-2053.2144,14.401617,6.727621,false
"Kortsarz","Kortsarz",-1052.5073,-2055.8687,6.7275786,false
"Direct","Direct",-2138.197,-1571.1123,6.727509,false
"Cat Swarm Optimization","Cat Swarm Optimization",-2738.4807,-677.5343,6.7273293,false
"TT-TG","TT-TG",274.42685,2636.1284,6.727323,false
"Non-Negative Matrix Factorization","Non-Negative Matrix Factorization",-1762.99,1357.0642,6.727272,false
"Partners HealthCare","Partners HealthCare",1056.3839,1694.8209,6.7272387,false
"Subway","Subway",-1746.7751,-719.0693,6.7272177,false
"Oxygen","Oxygen",1610.0519,84.73851,6.727151,false
"GATK","GATK",2980.705,1499.9095,6.7271433,false
"Ferro","Ferro",1218.6469,-148.6957,6.7270813,false
"DC Programming","DC Programming",-2182.4438,-2265.4395,6.727029,true
"GRACE-FO","GRACE-FO",2479.7097,-2265.8533,6.726944,false
"U.S","U.S",1940.6959,692.19977,6.726694,false
"Al 6061-T6","Al 6061-T6",-361.56238,-954.9536,6.726663,false
"Wavelet Mutation","Wavelet Mutation",-2529.2097,-1152.7444,6.726607,false
"Modified Particle Swarm Optimization","Modified Particle Swarm Optimization",-2637.707,-560.7782,6.726574,false
"Risk Assessment","Risk Assessment",191.34772,1212.1057,6.7265463,false
"Recurrent","Recurrent",-1357.9353,953.0465,6.726529,false
"the Laptev Sea","the Laptev Sea",3099.9548,-1986.9984,6.7261915,false
"DCE MRI","DCE MRI",39.751366,2934.7163,6.7258024,false
"Finsler's","Finsler's",-2383.818,-2268.655,6.72578,false
"Garp","Garp",2977.4578,-764.9687,6.725626,false
"Opal-RT","Opal-RT",-2980.6975,-1464.5637,6.725601,false
"Saskatchewan","Saskatchewan",1994.2263,-999.5938,6.7255964,false
"Cystatin C","Cystatin C",1597.8518,2073.6274,6.7254677,false
"WRM","WRM",2599.3933,-1422.1326,6.725303,false
"Subclass","Subclass",1605.8828,2141.6123,6.7252107,false
"AU-rich","AU-rich",559.9226,-565.93976,6.7251477,false
"American Society","American Society",1668.4064,2417.1443,6.7250957,false
"the International Linear Collider","the International Linear Collider",-237.6424,-3181.6719,6.7250004,false
"IOP Publishing Limited","IOP Publishing Limited",-1294.2048,-1068.9395,6.7249994,false
"Raystation","Raystation",-1083.833,3233.3945,6.72495,false
"Ogallala","Ogallala",1965.3641,-1365.8757,6.724904,false
"Bjontegaard","Bjontegaard",-3089.661,1424.1494,6.72486,false
"Robertson","Robertson",-1214.3997,-2109.9353,6.724715,false
"Thymoma","Thymoma",716.0103,1556.8456,6.724681,false
"Docetaxel","Docetaxel",2266.4563,2875.0452,6.7246556,false
"MiBench","MiBench",-2025.278,-785.56104,6.724561,false
"Coppersmith’s","Coppersmith’s",-1037.4918,-1933.7126,6.7244787,false
"Kcal/mol","Kcal/mol",2397.434,536.69305,6.724449,false
"BigNeuron","BigNeuron",-1751.0984,1771.5112,6.7243795,false
"TAM","TAM",156.32018,37.51419,6.724332,false
"500μm","500μm",193.05247,-2262.4624,6.7242556,false
"QuPath","QuPath",1532.453,1916.5958,6.724084,false
"Muon","Muon",-503.52615,-1270.2618,6.724048,false
"ADHF","ADHF",1220.5223,2495.3767,6.7240105,false
"Systems Biology Markup Language","Systems Biology Markup Language",-110.03795,-166.7198,6.7238526,false
"Performance Improvement","Performance Improvement",-1171.5719,1137.856,6.7237988,false
"PGI","PGI",75.96478,-1309.9011,6.723608,false
"SPA-SVM","SPA-SVM",1736.4554,208.50363,6.7236047,false
"Rock","Rock",-46.60161,-993.771,6.7235794,false
"Web Processing Service","Web Processing Service",-68.37011,-957.7189,6.72349,false
"Angler","Angler",1826.5737,16.236742,6.723459,false
"Palaearctic","Palaearctic",2533.2517,-1001.83435,6.723437,false
"FengYun","FengYun",2676.8755,-2542.4734,6.723354,false
"Wöhler","Wöhler",490.80148,-2521.5598,6.7233233,false
"FDDB","FDDB",-2254.6365,1515.319,6.7232633,false
"Tungsten","Tungsten",-57.708206,-1148.6318,6.723223,false
"The European Space Agency","The European Space Agency",2409.8232,-3121.212,6.7232113,false
"Questionnaires","Questionnaires",950.8189,1853.5647,6.7230654,false
"Sourceforge","Sourceforge",33.277504,208.90958,6.723048,false
"μg/L","μg/L",2110.7478,-764.79724,6.7229905,false
"Mushroom","Mushroom",-1283.3367,1027.9471,6.722953,false
"Taichung","Taichung",1380.4692,-1302.0487,6.7228374,false
"Phase","Phase",1078.7023,179.65385,6.722829,false
"Bayley Scales","Bayley Scales",539.28033,2021.6427,6.7227755,false
"P=0.047","P=0.047",1413.3882,2842.9045,6.7226925,false
"ATCOR","ATCOR",2248.3074,-1667.7168,6.72261,false
"The Society for Healthcare Epidemiology of America","The Society for Healthcare Epidemiology of America",961.2873,2304.2124,6.722396,false
"MultiPlan","MultiPlan",-969.3527,3040.048,6.722186,false
"Vehicular Social Networks","Vehicular Social Networks",-2600.0276,598.2851,6.7221317,false
"Kjeldahl","Kjeldahl",1742.0604,-954.2737,6.7221146,false
"Response Surface Methodology","Response Surface Methodology",-431.7179,-1138.2567,6.7220554,false
"Integer Wavelet Transform","Integer Wavelet Transform",-2409.2583,1470.5121,6.7220345,false
"MLRA","MLRA",2209.121,-776.855,6.7219005,false
"Radius","Radius",-900.20355,-1373.0588,6.7218933,false
"Root Mean Square Error","Root Mean Square Error",1548.9368,-2772.4985,6.721865,false
"Silurian","Silurian",1120.6338,-1555.575,6.7215066,false
"Secure Hash","Secure Hash",-2493.2368,-1.8029771,6.721418,false
"Valence","Valence",350.9326,513.9559,6.721315,false
"Random-Forest","Random-Forest",-79.34217,585.21313,6.7211313,false
"Degrees of Freedom (DoF","Degrees of Freedom (DoF",-1238.612,-1347.9617,6.7211304,false
"Orfeo Toolbox","Orfeo Toolbox",2026.0812,-966.97375,6.721073,false
"Karnofsky Performance Status","Karnofsky Performance Status",752.9437,2745.8997,6.7210455,false
"DREAM4","DREAM4",1710.0323,1236.5476,6.7209697,false
"MMU1","MMU1",-2105.5784,1343.1034,6.720956,false
"Carrier","Carrier",-2775.6445,71.52772,6.7208385,false
"Python3","Python3",-419.13202,-2641.1877,6.7207823,false
"CARA","CARA",-3247.3162,730.3206,6.720709,false
"CAFA3","CAFA3",2088.958,1206.2922,6.720637,false
"IRI-2016","IRI-2016",1320.1007,-2514.9336,6.720631,false
"The Oxford Nanopore","The Oxford Nanopore",3378.2373,659.4587,6.7205257,false
"XCH4","XCH4",2412.3328,-3025.3967,6.7204056,false
"Html","Html",-23.025492,685.06366,6.720202,false
"HNCO","HNCO",531.5649,-1906.3146,6.7201815,false
"Visual Geometry Group","Visual Geometry Group",-1344.3499,2088.8325,6.7201247,false
"non-Jewish","non-Jewish",2166.1946,1585.2091,6.7200694,false
"Roth","Roth",648.4591,-571.04236,6.7199516,false
"Iqbal","Iqbal",1683.1388,-1553.0006,6.7199235,false
"Mean-Square Error","Mean-Square Error",-1710.1497,509.4472,6.719885,false
"Gutenberg","Gutenberg",915.5098,-1296.1974,6.7197447,false
"Neighbourhood","Neighbourhood",2419.733,-1081.7435,6.7196856,false
"KDD CUP","KDD CUP",-2473.6958,983.3448,6.719613,false
"Goldberg","Goldberg",-1277.9121,-2133.305,6.7195063,false
"KSTAR","KSTAR",-715.8881,1123.8993,6.71947,false
"Nadezhkina","Nadezhkina",-1164.7136,-2660.1853,6.7193317,false
"Brodatz","Brodatz",-1895.0138,1946.9226,6.7192802,false
"the Non-Local Means","the Non-Local Means",-2301.3225,1047.6011,6.7192783,false
"CAGI","CAGI",2345.3838,1759.0968,6.719222,false
"Keller","Keller",-865.57904,-2007.523,6.7191324,false
"R2 >","R2 >",1256.0034,-1050.1655,6.7190657,false
"HydroSHEDS","HydroSHEDS",2791.2346,-716.55646,6.7190323,false
"Algorithms Applied","Algorithms Applied",-1003.0202,2693.5955,6.7190256,false
"Sa-Gla","Sa-Gla",1539.0568,2242.3203,6.7189674,false
"Robust","Robust",-1916.9254,-1138.9812,6.718875,false
"Manual","Manual",68.150764,1159.7251,6.7188177,false
"Structural Biology","Structural Biology",-1187.3424,-485.7907,6.718808,false
"Springfield","Springfield",1700.1099,-1297.6245,6.7187996,false
"American Brachytherapy","American Brachytherapy",-998.317,3305.3125,6.71875,false
"Schulz","Schulz",2553.1377,-1004.1734,6.718726,false
"the Generalized Benders Decomposition","the Generalized Benders Decomposition",-2099.1843,-1489.2782,6.7187138,false
"Mrpl19","Mrpl19",3709.2495,1304.74,6.718692,false
"PRISMA","PRISMA",788.90436,2864.967,6.718672,false
"SEBAL","SEBAL",2375.669,-1537.7577,6.7185736,false
"Andromeda","Andromeda",2836.4094,255.45851,6.7185383,false
"Menlo Park","Menlo Park",460.6299,-208.95099,6.718506,false
"m-2 h-1","m-2 h-1",2527.906,-1336.5417,6.7184663,false
"Gibb","Gibb",537.8166,-6.0382075,6.7183805,false
"Resilience","Resilience",593.0566,632.4913,6.718368,false
"SDHCAL","SDHCAL",-263.38916,-3223.5125,6.7183266,false
"TSEC","TSEC",58.719234,-351.41238,6.718322,false
"Tomato","Tomato",2957.8462,71.21804,6.718131,false
"Hodrick-Prescott","Hodrick-Prescott",99.12573,-561.02924,6.7180915,false
"WRF-Chem","WRF-Chem",2728.1226,-2337.3242,6.7180862,false
"VIIRS Nightfire","VIIRS Nightfire",2610.8787,-2417.0933,6.7180595,false
"Pmetrics","Pmetrics",1864.5988,1506.0944,6.717991,false
"WHTR","WHTR",1379.858,2161.8967,6.7179437,false
"Gardnerella","Gardnerella",2870.5574,547.873,6.7178454,false
"Non-Darcy","Non-Darcy",-1117.193,-2928.2693,6.717845,false
"Una","Una",1102.4484,211.25742,6.7178283,false
"Parasail","Parasail",-742.88794,-1236.6859,6.7177753,false
